SK_TOURNEY,TOURNEY_ID,TOURNEY_NAME,TOURNEY_LEVEL,TOURNEY_DRAW_SIZE,TOURNEY_SURFACE,TOURNEY_IS_INDOOR,TOURNEY_STATUS,TOURNEY_START_DATE,REF_YEAR
132709,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132710,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132711,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132712,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132713,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132714,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132715,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132716,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132717,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132718,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132719,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132720,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132721,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132722,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132723,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132724,2007-301,Auckland,Outro,32,Hard,-,Finished,2007-01-08,2007
132725,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132726,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132727,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132728,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132729,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132730,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132731,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132732,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132733,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132734,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132735,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132736,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132737,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132738,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132739,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132740,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132741,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132742,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132743,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132744,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132745,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132746,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132747,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132748,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132749,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132750,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132751,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132752,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132753,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132754,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132755,2007-306,Poertschach,Outro,32,Clay,-,Finished,2007-01-20,2007
132756,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132757,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132758,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132759,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132760,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132761,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132762,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132763,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132764,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132765,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132766,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132767,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132768,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132769,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132770,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132771,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132772,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132773,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132774,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132775,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132776,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132777,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132778,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132779,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132780,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132781,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132782,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132783,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132784,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132785,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132786,2007-308,Munich,Outro,32,Clay,-,Finished,2007-01-30,2007
132787,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132788,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132789,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132790,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132791,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132792,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132793,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132794,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132795,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132796,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132797,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132798,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132799,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132800,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132801,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132802,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132803,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132804,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132805,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132806,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132807,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132808,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132809,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132810,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132811,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132812,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132813,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132814,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132815,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132816,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132817,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132818,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132819,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132820,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132821,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132822,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132823,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132824,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132825,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132826,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132827,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132828,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132829,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132830,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132831,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132832,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132833,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132834,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132835,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132836,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132837,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132838,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132839,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132840,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132841,2007-311,Queen's Club,Outro,56,Grass,-,Finished,2007-01-11,2007
132842,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132843,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132844,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132845,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132846,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132847,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132848,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132849,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132850,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132851,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132852,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132853,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132854,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132855,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132856,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132857,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132858,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132859,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132860,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132861,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132862,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132863,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132864,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132865,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132866,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132867,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132868,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132869,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132870,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132871,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132872,2007-314,Gstaad,Outro,32,Clay,-,Finished,2007-01-09,2007
132873,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132874,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132875,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132876,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132877,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132878,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132879,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132880,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132881,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132882,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132883,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132884,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132885,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132886,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132887,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132888,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132889,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132890,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132891,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132892,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132893,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132894,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132895,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132896,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132897,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132898,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132899,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132900,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132901,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132902,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132903,2007-315,Newport,Outro,32,Grass,-,Finished,2007-01-09,2007
132904,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132905,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132906,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132907,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132908,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132909,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132910,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132911,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132912,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132913,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132914,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132915,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132916,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132917,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132918,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132919,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132920,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132921,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132922,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132923,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132924,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132925,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132926,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132927,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132928,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132929,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132930,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132931,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132932,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132933,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132934,2007-316,Bastad,Outro,32,Clay,-,Finished,2007-01-09,2007
132935,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132936,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132937,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132938,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132939,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132940,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132941,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132942,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132943,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132944,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132945,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132946,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132947,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132948,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132949,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132950,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132951,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132952,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132953,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132954,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132955,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132956,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132957,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132958,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132959,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132960,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132961,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132962,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132963,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132964,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132965,2007-317,Amersfoort,Outro,32,Clay,-,Finished,2007-01-16,2007
132966,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132967,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132968,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132969,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132970,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132971,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132972,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132973,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132974,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132975,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132976,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132977,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132978,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132979,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132980,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132981,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132982,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132983,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132984,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132985,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132986,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132987,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132988,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132989,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132990,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132991,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132992,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132993,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132994,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132995,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132996,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132997,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132998,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
132999,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133000,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133001,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133002,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133003,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133004,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133005,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133006,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133007,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133008,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133009,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133010,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133011,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133012,2007-319,Kitzbuhel,Outro,48,Clay,-,Finished,2007-01-23,2007
133013,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133014,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133015,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133016,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133017,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133018,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133019,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133020,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133021,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133022,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133023,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133024,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133025,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133026,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133027,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133028,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133029,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133030,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133031,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133032,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133033,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133034,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133035,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133036,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133037,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133038,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133039,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133040,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133041,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133042,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133043,2007-321,Stuttgart,Outro,32,Clay,-,Finished,2007-01-16,2007
133044,2007-328,Basel,Outro,32,Hard,-,Finished,2007-01-22,2007
133045,2007-328,Basel,Outro,32,Hard,-,Finished,2007-01-22,2007
133046,2007-328,Basel,Outro,32,Hard,-,Finished,2007-01-22,2007
133047,2007-328,Basel,Outro,32,Hard,-,Finished,2007-01-22,2007
133048,2007-328,Basel,Outro,32,Hard,-,Finished,2007-01-22,2007
133049,2007-328,Basel,Outro,32,Hard,-,Finished,2007-01-22,2007
133050,2007-328,Basel,Outro,32,Hard,-,Finished,2007-01-22,2007
133051,2007-328,Basel,Outro,32,Hard,-,Finished,2007-01-22,2007
133052,2007-328,Basel,Outro,32,Hard,-,Finished,2007-01-22,2007
133053,2007-328,Basel,Outro,32,Hard,-,Finished,2007-01-22,2007
